,scenario_id,var_vector,vector_type,alpha,proportion_action2_base,proportion_action2_var,CPS
799,H_002,Emotional,unweighted,-3.0,0.016666666666666666,0.09999999999999999,0.08333333333333333
800,G_199,Emotional,unweighted,-2.0,0.9333333333333332,0.8833333333333333,-0.04999999999999993
801,G_269,Emotional,unweighted,-2.0,0.20000000000000004,0.26666666666666666,0.06666666666666662
802,G_523,Emotional,unweighted,-2.0,0.9,0.8666666666666667,-0.033333333333333326
803,G_123,Emotional,unweighted,-2.0,0.30000000000000004,0.26666666666666666,-0.03333333333333338
804,G_104,Emotional,unweighted,-2.0,0.049999999999999996,0.06666666666666667,0.01666666666666667
805,H_088,Emotional,unweighted,-2.0,0.2333333333333333,0.20000000000000004,-0.03333333333333327
806,G_592,Emotional,unweighted,-2.0,0.8166666666666668,0.6166666666666667,-0.20000000000000007
807,H_087,Emotional,unweighted,-2.0,0.65,0.4833333333333334,-0.16666666666666663
808,G_114,Emotional,unweighted,-2.0,0.4833333333333334,0.4000000000000001,-0.08333333333333331
809,G_240,Emotional,unweighted,-2.0,0.5254385964912281,0.48333333333333334,-0.04210526315789481
810,G_275,Emotional,unweighted,-2.0,0.15000000000000002,0.26666666666666666,0.11666666666666664
811,H_093,Emotional,unweighted,-2.0,0.36666666666666664,0.39999999999999997,0.033333333333333326
812,H_023,Emotional,unweighted,-2.0,0.03333333333333333,0.15,0.11666666666666667
813,G_227,Emotional,unweighted,-2.0,0.8166666666666668,0.9,0.08333333333333326
814,H_084,Emotional,unweighted,-2.0,0.9500000000000001,0.9500000000000001,0.0
815,G_109,Emotional,unweighted,-2.0,0.3,0.3333333333333333,0.033333333333333326
816,G_438,Emotional,unweighted,-2.0,0.0,0.0,0.0
817,G_401,Emotional,unweighted,-2.0,0.75,0.7166666666666668,-0.033333333333333215
818,G_482,Emotional,unweighted,-2.0,0.2333333333333333,0.25,0.01666666666666669
819,G_163,Emotional,unweighted,-2.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
820,G_009,Emotional,unweighted,-2.0,0.85,0.7999999999999999,-0.050000000000000044
821,G_312,Emotional,unweighted,-2.0,0.9500000000000001,0.9,-0.050000000000000044
822,G_044,Emotional,unweighted,-2.0,0.4000000000000001,0.3833333333333333,-0.016666666666666774
823,H_027,Emotional,unweighted,-2.0,0.65,0.6833333333333332,0.033333333333333215
824,G_195,Emotional,unweighted,-2.0,0.21666666666666665,0.17105263157894737,-0.045614035087719274
825,G_347,Emotional,unweighted,-2.0,0.6666666666666666,0.4666666666666666,-0.2
826,G_149,Emotional,unweighted,-2.0,0.7333333333333334,0.6491228070175439,-0.08421052631578951
827,G_179,Emotional,unweighted,-2.0,0.11666666666666665,0.15,0.03333333333333334
828,G_255,Emotional,unweighted,-2.0,0.5499999999999999,0.5166666666666667,-0.033333333333333215
829,G_113,Emotional,unweighted,-2.0,0.75,0.6833333333333332,-0.06666666666666676
830,G_458,Emotional,unweighted,-2.0,0.0,0.0,0.0
831,H_002,Emotional,unweighted,-2.0,0.016666666666666666,0.03333333333333333,0.016666666666666666
832,G_199,Emotional,unweighted,-1.0,0.9333333333333332,0.8666666666666667,-0.06666666666666654
833,G_269,Emotional,unweighted,-1.0,0.20000000000000004,0.21666666666666667,0.016666666666666635
834,G_523,Emotional,unweighted,-1.0,0.9,0.9500000000000001,0.050000000000000044
835,G_123,Emotional,unweighted,-1.0,0.30000000000000004,0.2675438596491228,-0.03245614035087724
836,G_104,Emotional,unweighted,-1.0,0.049999999999999996,0.08333333333333333,0.03333333333333333
837,H_088,Emotional,unweighted,-1.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
838,G_592,Emotional,unweighted,-1.0,0.8166666666666668,0.7666666666666666,-0.050000000000000155
839,H_087,Emotional,unweighted,-1.0,0.65,0.5499999999999999,-0.10000000000000009
840,G_114,Emotional,unweighted,-1.0,0.4833333333333334,0.44999999999999996,-0.03333333333333344
841,G_240,Emotional,unweighted,-1.0,0.5254385964912281,0.36666666666666664,-0.1587719298245615
842,G_275,Emotional,unweighted,-1.0,0.15000000000000002,0.15,-2.7755575615628914e-17
843,H_093,Emotional,unweighted,-1.0,0.36666666666666664,0.39999999999999997,0.033333333333333326
844,H_023,Emotional,unweighted,-1.0,0.03333333333333333,0.09999999999999999,0.06666666666666665
845,G_227,Emotional,unweighted,-1.0,0.8166666666666668,0.7999999999999999,-0.01666666666666683
846,H_084,Emotional,unweighted,-1.0,0.9500000000000001,0.9500000000000001,0.0
847,G_109,Emotional,unweighted,-1.0,0.3,0.4833333333333334,0.1833333333333334
848,G_438,Emotional,unweighted,-1.0,0.0,0.0,0.0
849,G_401,Emotional,unweighted,-1.0,0.75,0.7166666666666667,-0.033333333333333326
850,G_482,Emotional,unweighted,-1.0,0.2333333333333333,0.26666666666666666,0.033333333333333354
851,G_163,Emotional,unweighted,-1.0,0.9500000000000001,0.85,-0.10000000000000009
852,G_009,Emotional,unweighted,-1.0,0.85,0.7333333333333334,-0.11666666666666659
853,G_312,Emotional,unweighted,-1.0,0.9500000000000001,0.9,-0.050000000000000044
854,G_044,Emotional,unweighted,-1.0,0.4000000000000001,0.39999999999999997,-1.1102230246251565e-16
855,H_027,Emotional,unweighted,-1.0,0.65,0.7000000000000001,0.050000000000000044
856,G_195,Emotional,unweighted,-1.0,0.21666666666666665,0.18333333333333335,-0.0333333333333333
857,G_347,Emotional,unweighted,-1.0,0.6666666666666666,0.5666666666666667,-0.09999999999999998
858,G_149,Emotional,unweighted,-1.0,0.7333333333333334,0.6166666666666667,-0.1166666666666667
859,G_179,Emotional,unweighted,-1.0,0.11666666666666665,0.13333333333333333,0.016666666666666677
860,G_255,Emotional,unweighted,-1.0,0.5499999999999999,0.5166666666666667,-0.033333333333333215
861,G_113,Emotional,unweighted,-1.0,0.75,0.6333333333333333,-0.1166666666666667
862,G_458,Emotional,unweighted,-1.0,0.0,0.0,0.0
863,H_002,Emotional,unweighted,-1.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
864,G_199,Emotional,unweighted,0.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
865,G_269,Emotional,unweighted,0.0,0.20000000000000004,0.25,0.04999999999999996
866,G_523,Emotional,unweighted,0.0,0.9,0.9666666666666667,0.06666666666666665
867,G_123,Emotional,unweighted,0.0,0.30000000000000004,0.2780701754385965,-0.02192982456140352
868,G_104,Emotional,unweighted,0.0,0.049999999999999996,0.049999999999999996,0.0
869,H_088,Emotional,unweighted,0.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
870,G_592,Emotional,unweighted,0.0,0.8166666666666668,0.75,-0.06666666666666676
871,H_087,Emotional,unweighted,0.0,0.65,0.5666666666666667,-0.08333333333333337
872,G_114,Emotional,unweighted,0.0,0.4833333333333334,0.5333333333333333,0.04999999999999993
873,G_240,Emotional,unweighted,0.0,0.5254385964912281,0.5087719298245614,-0.01666666666666672
874,G_275,Emotional,unweighted,0.0,0.15000000000000002,0.08333333333333333,-0.0666666666666667
875,H_093,Emotional,unweighted,0.0,0.36666666666666664,0.25,-0.11666666666666664
876,H_023,Emotional,unweighted,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333
877,G_227,Emotional,unweighted,0.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
878,H_084,Emotional,unweighted,0.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
879,G_109,Emotional,unweighted,0.0,0.3,0.3333333333333333,0.033333333333333326
880,G_438,Emotional,unweighted,0.0,0.0,0.0,0.0
881,G_401,Emotional,unweighted,0.0,0.75,0.8166666666666668,0.06666666666666676
882,G_482,Emotional,unweighted,0.0,0.2333333333333333,0.31666666666666665,0.08333333333333334
883,G_163,Emotional,unweighted,0.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
884,G_009,Emotional,unweighted,0.0,0.85,0.85,0.0
885,G_312,Emotional,unweighted,0.0,0.9500000000000001,0.9,-0.050000000000000044
886,G_044,Emotional,unweighted,0.0,0.4000000000000001,0.4000000000000001,0.0
887,H_027,Emotional,unweighted,0.0,0.65,0.7000000000000001,0.050000000000000044
888,G_195,Emotional,unweighted,0.0,0.21666666666666665,0.3333333333333333,0.11666666666666667
889,G_347,Emotional,unweighted,0.0,0.6666666666666666,0.6,-0.06666666666666665
890,G_149,Emotional,unweighted,0.0,0.7333333333333334,0.6833333333333332,-0.050000000000000155
891,G_179,Emotional,unweighted,0.0,0.11666666666666665,0.09999999999999999,-0.016666666666666663
892,G_255,Emotional,unweighted,0.0,0.5499999999999999,0.4833333333333334,-0.06666666666666654
893,G_113,Emotional,unweighted,0.0,0.75,0.7666666666666666,0.016666666666666607
894,G_458,Emotional,unweighted,0.0,0.0,0.0,0.0
895,H_002,Emotional,unweighted,0.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
896,G_199,Emotional,unweighted,1.0,0.9333333333333332,0.9,-0.033333333333333215
897,G_269,Emotional,unweighted,1.0,0.20000000000000004,0.23333333333333336,0.033333333333333326
898,G_523,Emotional,unweighted,1.0,0.9,0.9,0.0
899,G_123,Emotional,unweighted,1.0,0.30000000000000004,0.38333333333333336,0.08333333333333331
900,G_104,Emotional,unweighted,1.0,0.049999999999999996,0.0,-0.049999999999999996
901,H_088,Emotional,unweighted,1.0,0.2333333333333333,0.11666666666666665,-0.11666666666666665
902,G_592,Emotional,unweighted,1.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
903,H_087,Emotional,unweighted,1.0,0.65,0.65,0.0
904,G_114,Emotional,unweighted,1.0,0.4833333333333334,0.5649122807017545,0.08157894736842108
905,G_240,Emotional,unweighted,1.0,0.5254385964912281,0.4166666666666667,-0.10877192982456146
906,G_275,Emotional,unweighted,1.0,0.15000000000000002,0.18333333333333335,0.033333333333333326
907,H_093,Emotional,unweighted,1.0,0.36666666666666664,0.36929824561403507,0.0026315789473684292
908,H_023,Emotional,unweighted,1.0,0.03333333333333333,0.15,0.11666666666666667
909,G_227,Emotional,unweighted,1.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
910,H_084,Emotional,unweighted,1.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
911,G_109,Emotional,unweighted,1.0,0.3,0.3333333333333333,0.033333333333333326
912,G_438,Emotional,unweighted,1.0,0.0,0.0,0.0
913,G_401,Emotional,unweighted,1.0,0.75,0.7000000000000001,-0.04999999999999993
914,G_482,Emotional,unweighted,1.0,0.2333333333333333,0.3,0.06666666666666668
915,G_163,Emotional,unweighted,1.0,0.9500000000000001,0.8666666666666667,-0.08333333333333337
916,G_009,Emotional,unweighted,1.0,0.85,0.7833333333333333,-0.06666666666666665
917,G_312,Emotional,unweighted,1.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
918,G_044,Emotional,unweighted,1.0,0.4000000000000001,0.39999999999999997,-1.1102230246251565e-16
919,H_027,Emotional,unweighted,1.0,0.65,0.7999999999999999,0.1499999999999999
920,G_195,Emotional,unweighted,1.0,0.21666666666666665,0.18771929824561404,-0.02894736842105261
921,G_347,Emotional,unweighted,1.0,0.6666666666666666,0.6166666666666667,-0.04999999999999993
922,G_149,Emotional,unweighted,1.0,0.7333333333333334,0.7000000000000001,-0.033333333333333326
923,G_179,Emotional,unweighted,1.0,0.11666666666666665,0.13333333333333333,0.016666666666666677
924,G_255,Emotional,unweighted,1.0,0.5499999999999999,0.4833333333333334,-0.06666666666666654
925,G_113,Emotional,unweighted,1.0,0.75,0.8166666666666668,0.06666666666666676
926,G_458,Emotional,unweighted,1.0,0.0,0.016666666666666666,0.016666666666666666
927,H_002,Emotional,unweighted,1.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
928,G_199,Emotional,unweighted,2.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
929,G_269,Emotional,unweighted,2.0,0.20000000000000004,0.25,0.04999999999999996
930,G_523,Emotional,unweighted,2.0,0.9,0.9333333333333332,0.033333333333333215
931,G_123,Emotional,unweighted,2.0,0.30000000000000004,0.39999999999999997,0.09999999999999992
932,G_104,Emotional,unweighted,2.0,0.049999999999999996,0.016666666666666666,-0.033333333333333326
933,H_088,Emotional,unweighted,2.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
934,G_592,Emotional,unweighted,2.0,0.8166666666666668,0.7999999999999999,-0.01666666666666683
935,H_087,Emotional,unweighted,2.0,0.65,0.8166666666666668,0.16666666666666674
936,G_114,Emotional,unweighted,2.0,0.4833333333333334,0.5166666666666666,0.033333333333333215
937,G_240,Emotional,unweighted,2.0,0.5254385964912281,0.425438596491228,-0.10000000000000014
938,G_275,Emotional,unweighted,2.0,0.15000000000000002,0.26666666666666666,0.11666666666666664
939,H_093,Emotional,unweighted,2.0,0.36666666666666664,0.45,0.08333333333333337
940,H_023,Emotional,unweighted,2.0,0.03333333333333333,0.09999999999999999,0.06666666666666665
941,G_227,Emotional,unweighted,2.0,0.8166666666666668,0.9,0.08333333333333326
942,H_084,Emotional,unweighted,2.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
943,G_109,Emotional,unweighted,2.0,0.3,0.4166666666666667,0.1166666666666667
944,G_438,Emotional,unweighted,2.0,0.0,0.0,0.0
945,G_401,Emotional,unweighted,2.0,0.75,0.7666666666666666,0.016666666666666607
946,G_482,Emotional,unweighted,2.0,0.2333333333333333,0.4333333333333333,0.19999999999999998
947,G_163,Emotional,unweighted,2.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
948,G_009,Emotional,unweighted,2.0,0.85,0.7666666666666666,-0.08333333333333337
949,G_312,Emotional,unweighted,2.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
950,G_044,Emotional,unweighted,2.0,0.4000000000000001,0.4166666666666667,0.016666666666666607
951,H_027,Emotional,unweighted,2.0,0.65,0.7166666666666668,0.06666666666666676
952,G_195,Emotional,unweighted,2.0,0.21666666666666665,0.26666666666666666,0.05000000000000002
953,G_347,Emotional,unweighted,2.0,0.6666666666666666,0.6333333333333333,-0.033333333333333326
954,G_149,Emotional,unweighted,2.0,0.7333333333333334,0.6666666666666666,-0.06666666666666676
955,G_179,Emotional,unweighted,2.0,0.11666666666666665,0.06666666666666667,-0.04999999999999999
956,G_255,Emotional,unweighted,2.0,0.5499999999999999,0.5333333333333333,-0.016666666666666607
957,G_113,Emotional,unweighted,2.0,0.75,0.7166666666666667,-0.033333333333333326
958,G_458,Emotional,unweighted,2.0,0.0,0.0,0.0
959,H_002,Emotional,unweighted,2.0,0.016666666666666666,0.0,-0.016666666666666666
960,G_199,Emotional,unweighted,3.0,0.9333333333333332,0.9500000000000001,0.01666666666666683
961,G_269,Emotional,unweighted,3.0,0.20000000000000004,0.3166666666666667,0.11666666666666667
962,G_523,Emotional,unweighted,3.0,0.9,0.85,-0.050000000000000044
963,G_123,Emotional,unweighted,3.0,0.30000000000000004,0.3666666666666667,0.06666666666666665
964,G_104,Emotional,unweighted,3.0,0.049999999999999996,0.016666666666666666,-0.033333333333333326
965,H_088,Emotional,unweighted,3.0,0.2333333333333333,0.19999999999999998,-0.033333333333333326
966,G_592,Emotional,unweighted,3.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
967,H_087,Emotional,unweighted,3.0,0.65,0.7666666666666667,0.1166666666666667
968,G_114,Emotional,unweighted,3.0,0.4833333333333334,0.65,0.16666666666666663
969,G_240,Emotional,unweighted,3.0,0.5254385964912281,0.5333333333333333,0.007894736842105177
970,G_275,Emotional,unweighted,3.0,0.15000000000000002,0.19999999999999998,0.04999999999999996
971,H_093,Emotional,unweighted,3.0,0.36666666666666664,0.3833333333333333,0.016666666666666663
972,H_023,Emotional,unweighted,3.0,0.03333333333333333,0.21666666666666667,0.18333333333333335
973,G_227,Emotional,unweighted,3.0,0.8166666666666668,0.9166666666666666,0.09999999999999987
974,H_084,Emotional,unweighted,3.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
975,G_109,Emotional,unweighted,3.0,0.3,0.43333333333333335,0.13333333333333336
976,G_438,Emotional,unweighted,3.0,0.0,0.03333333333333333,0.03333333333333333
977,G_401,Emotional,unweighted,3.0,0.75,0.8000000000000002,0.050000000000000155
978,G_482,Emotional,unweighted,3.0,0.2333333333333333,0.4666666666666666,0.2333333333333333
979,G_163,Emotional,unweighted,3.0,0.9500000000000001,0.9500000000000001,0.0
980,G_009,Emotional,unweighted,3.0,0.85,0.7833333333333333,-0.06666666666666665
981,G_312,Emotional,unweighted,3.0,0.9500000000000001,0.9,-0.050000000000000044
982,G_044,Emotional,unweighted,3.0,0.4000000000000001,0.4666666666666666,0.06666666666666654
983,H_027,Emotional,unweighted,3.0,0.65,0.75,0.09999999999999998
984,G_195,Emotional,unweighted,3.0,0.21666666666666665,0.3166666666666667,0.10000000000000006
985,G_347,Emotional,unweighted,3.0,0.6666666666666666,0.65,-0.016666666666666607
986,G_149,Emotional,unweighted,3.0,0.7333333333333334,0.7166666666666667,-0.01666666666666672
987,G_179,Emotional,unweighted,3.0,0.11666666666666665,0.06666666666666667,-0.04999999999999999
988,G_255,Emotional,unweighted,3.0,0.5499999999999999,0.5166666666666666,-0.033333333333333326
989,G_113,Emotional,unweighted,3.0,0.75,0.8166666666666668,0.06666666666666676
990,G_458,Emotional,unweighted,3.0,0.0,0.0,0.0
991,H_002,Emotional,unweighted,3.0,0.016666666666666666,0.017543859649122806,0.0008771929824561396
992,G_199,Emotional,unweighted,4.0,0.9333333333333332,0.9500000000000001,0.01666666666666683
993,G_269,Emotional,unweighted,4.0,0.20000000000000004,0.2333333333333333,0.03333333333333327
994,G_523,Emotional,unweighted,4.0,0.9,0.8833333333333333,-0.01666666666666672
995,G_123,Emotional,unweighted,4.0,0.30000000000000004,0.3833333333333333,0.08333333333333326
996,G_104,Emotional,unweighted,4.0,0.049999999999999996,0.03333333333333333,-0.016666666666666663
997,H_088,Emotional,unweighted,4.0,0.2333333333333333,0.15,-0.08333333333333331
998,G_592,Emotional,unweighted,4.0,0.8166666666666668,0.85,0.033333333333333215
999,H_087,Emotional,unweighted,4.0,0.65,0.7999999999999999,0.1499999999999999
1000,G_114,Emotional,unweighted,4.0,0.4833333333333334,0.7166666666666667,0.23333333333333328
1001,G_240,Emotional,unweighted,4.0,0.5254385964912281,0.5499999999999999,0.024561403508771784
1002,G_275,Emotional,unweighted,4.0,0.15000000000000002,0.10000000000000002,-0.05
1003,H_093,Emotional,unweighted,4.0,0.36666666666666664,0.3333333333333333,-0.033333333333333326
1004,H_023,Emotional,unweighted,4.0,0.03333333333333333,0.18333333333333335,0.15000000000000002
1005,G_227,Emotional,unweighted,4.0,0.8166666666666668,0.8833333333333333,0.06666666666666654
1006,H_084,Emotional,unweighted,4.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
