,scenario_id,variation,vector_type,alpha,proportion_action2_base,proportion_action2_var,CPS
1349,H_088,Relational,unweighted,4.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1350,G_255,Relational,unweighted,4.0,0.5499999999999999,0.5833333333333334,0.03333333333333344
1351,G_458,Relational,unweighted,4.0,0.0,0.09999999999999999,0.09999999999999999
1352,G_401,Relational,unweighted,4.0,0.75,0.7999999999999999,0.04999999999999993
1353,G_227,Relational,unweighted,4.0,0.8166666666666668,0.85,0.033333333333333215
1354,H_027,Relational,unweighted,4.0,0.65,0.8166666666666668,0.16666666666666674
1355,G_275,Relational,unweighted,4.0,0.15000000000000002,0.45,0.3
1356,G_438,Relational,unweighted,4.0,0.0,0.18333333333333335,0.18333333333333335
1357,G_044,Relational,unweighted,4.0,0.4000000000000001,0.35000000000000003,-0.050000000000000044
1358,H_002,Relational,unweighted,4.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
1359,G_523,Relational,unweighted,4.0,0.9,0.9833333333333334,0.08333333333333337
1360,G_312,Relational,unweighted,4.0,0.9500000000000001,0.9500000000000001,0.0
1361,G_009,Relational,unweighted,4.0,0.85,0.8333333333333334,-0.016666666666666607
1362,H_087,Relational,unweighted,4.0,0.65,0.7666666666666666,0.11666666666666659
1363,G_199,Relational,unweighted,4.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
1364,G_195,Relational,unweighted,4.0,0.21666666666666665,0.6666666666666666,0.44999999999999996
1365,G_482,Relational,unweighted,4.0,0.2333333333333333,0.2333333333333333,0.0
1366,H_084,Relational,unweighted,4.0,0.9500000000000001,0.9500000000000001,0.0
1367,G_109,Relational,unweighted,4.0,0.3,0.5,0.2
1368,H_023,Relational,unweighted,4.0,0.03333333333333333,0.21754385964912282,0.1842105263157895
1369,G_149,Relational,unweighted,4.0,0.7333333333333334,0.6666666666666666,-0.06666666666666676
1370,G_113,Relational,unweighted,4.0,0.75,0.7333333333333334,-0.016666666666666607
1371,G_269,Relational,unweighted,4.0,0.20000000000000004,0.6166666666666667,0.41666666666666663
1372,G_592,Relational,unweighted,4.0,0.8166666666666668,0.7333333333333333,-0.08333333333333348
1373,G_179,Relational,unweighted,4.0,0.11666666666666665,0.15,0.03333333333333334
1374,G_240,Relational,unweighted,4.0,0.5254385964912281,0.6807017543859649,0.15526315789473677
1375,G_347,Relational,unweighted,4.0,0.6666666666666666,0.7666666666666666,0.09999999999999998
1376,G_163,Relational,unweighted,5.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
1377,H_093,Relational,unweighted,5.0,0.36666666666666664,0.6166666666666666,0.24999999999999994
1378,G_114,Relational,unweighted,5.0,0.4833333333333334,0.75,0.2666666666666666
1379,G_104,Relational,unweighted,5.0,0.049999999999999996,0.016666666666666666,-0.033333333333333326
1380,G_123,Relational,unweighted,5.0,0.30000000000000004,0.65,0.35
1381,H_088,Relational,unweighted,5.0,0.2333333333333333,0.20000000000000004,-0.03333333333333327
1382,G_255,Relational,unweighted,5.0,0.5499999999999999,0.6333333333333334,0.08333333333333348
1383,G_458,Relational,unweighted,5.0,0.0,0.10000000000000002,0.10000000000000002
1384,G_401,Relational,unweighted,5.0,0.75,0.85,0.09999999999999998
1385,G_227,Relational,unweighted,5.0,0.8166666666666668,0.8833333333333333,0.06666666666666654
1386,H_027,Relational,unweighted,5.0,0.65,0.7999999999999999,0.1499999999999999
1387,G_275,Relational,unweighted,5.0,0.15000000000000002,0.4166666666666667,0.26666666666666666
1388,G_438,Relational,unweighted,5.0,0.0,0.18859649122807018,0.18859649122807018
1389,G_044,Relational,unweighted,5.0,0.4000000000000001,0.2833333333333334,-0.1166666666666667
1390,H_002,Relational,unweighted,5.0,0.016666666666666666,0.09999999999999999,0.08333333333333333
1391,G_523,Relational,unweighted,5.0,0.9,0.9833333333333334,0.08333333333333337
1392,G_312,Relational,unweighted,5.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
1393,G_009,Relational,unweighted,5.0,0.85,0.8166666666666668,-0.033333333333333215
1394,H_087,Relational,unweighted,5.0,0.65,0.8666666666666667,0.21666666666666667
1395,G_199,Relational,unweighted,5.0,0.9333333333333332,0.8666666666666667,-0.06666666666666654
1396,G_195,Relational,unweighted,5.0,0.21666666666666665,0.7333333333333334,0.5166666666666667
1397,G_482,Relational,unweighted,5.0,0.2333333333333333,0.26666666666666666,0.033333333333333354
1398,H_084,Relational,unweighted,5.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
1399,G_109,Relational,unweighted,5.0,0.3,0.65,0.35000000000000003
1400,H_023,Relational,unweighted,5.0,0.03333333333333333,0.2333333333333333,0.19999999999999998
1401,G_149,Relational,unweighted,5.0,0.7333333333333334,0.5,-0.2333333333333334
1402,G_113,Relational,unweighted,5.0,0.75,0.75,0.0
1403,G_269,Relational,unweighted,5.0,0.20000000000000004,0.5833333333333334,0.3833333333333333
1404,G_592,Relational,unweighted,5.0,0.8166666666666668,0.6333333333333333,-0.18333333333333346
1405,G_179,Relational,unweighted,5.0,0.11666666666666665,0.11666666666666665,0.0
1406,G_240,Relational,unweighted,5.0,0.5254385964912281,0.75,0.22456140350877185
1407,G_347,Relational,unweighted,5.0,0.6666666666666666,0.65,-0.016666666666666607
1408,H_002,Emotional,weighted,-5.0,0.016666666666666666,0.15,0.13333333333333333
1409,G_009,Emotional,weighted,-5.0,0.85,0.6666666666666666,-0.18333333333333335
1410,G_109,Emotional,weighted,-5.0,0.3,0.21666666666666667,-0.08333333333333331
1411,G_044,Emotional,weighted,-5.0,0.4000000000000001,0.35000000000000003,-0.050000000000000044
1412,H_087,Emotional,weighted,-5.0,0.65,0.18333333333333335,-0.4666666666666667
1413,G_482,Emotional,weighted,-5.0,0.2333333333333333,0.20087719298245613,-0.03245614035087718
1414,G_114,Emotional,weighted,-5.0,0.4833333333333334,0.26666666666666666,-0.21666666666666673
1415,G_227,Emotional,weighted,-5.0,0.8166666666666668,0.5236842105263158,-0.292982456140351
1416,H_027,Emotional,weighted,-5.0,0.65,0.2350877192982456,-0.41491228070175445
1417,G_592,Emotional,weighted,-5.0,0.8166666666666668,0.5666666666666667,-0.2500000000000001
1418,G_195,Emotional,weighted,-5.0,0.21666666666666665,0.16666666666666666,-0.04999999999999999
1419,G_438,Emotional,weighted,-5.0,0.0,0.11666666666666665,0.11666666666666665
1420,G_123,Emotional,weighted,-5.0,0.30000000000000004,0.11666666666666665,-0.1833333333333334
1421,G_163,Emotional,weighted,-5.0,0.9500000000000001,0.7833333333333332,-0.16666666666666685
1422,G_269,Emotional,weighted,-5.0,0.20000000000000004,0.19999999999999998,-5.551115123125783e-17
1423,H_088,Emotional,weighted,-5.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1424,G_347,Emotional,weighted,-5.0,0.6666666666666666,0.5166666666666667,-0.1499999999999999
1425,H_023,Emotional,weighted,-5.0,0.03333333333333333,0.15,0.11666666666666667
1426,H_084,Emotional,weighted,-5.0,0.9500000000000001,0.7666666666666666,-0.18333333333333346
1427,G_312,Emotional,weighted,-5.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1428,G_255,Emotional,weighted,-5.0,0.5499999999999999,0.7166666666666668,0.16666666666666685
1429,G_179,Emotional,weighted,-5.0,0.11666666666666665,0.16666666666666666,0.05
1430,G_401,Emotional,weighted,-5.0,0.75,0.5333333333333333,-0.21666666666666667
1431,G_458,Emotional,weighted,-5.0,0.0,0.13333333333333333,0.13333333333333333
1432,G_199,Emotional,weighted,-5.0,0.9333333333333332,0.5666666666666668,-0.3666666666666665
1433,G_113,Emotional,weighted,-5.0,0.75,0.3833333333333333,-0.3666666666666667
1434,G_523,Emotional,weighted,-5.0,0.9,0.85,-0.050000000000000044
1435,G_104,Emotional,weighted,-5.0,0.049999999999999996,0.16666666666666666,0.11666666666666667
1436,H_093,Emotional,weighted,-5.0,0.36666666666666664,0.3,-0.06666666666666665
1437,G_149,Emotional,weighted,-5.0,0.7333333333333334,0.3666666666666667,-0.3666666666666667
1438,G_240,Emotional,weighted,-5.0,0.5254385964912281,0.17037037037037037,-0.35506822612085776
1439,G_275,Emotional,weighted,-5.0,0.15000000000000002,0.7166666666666667,0.5666666666666667
1440,H_002,Emotional,weighted,-4.0,0.016666666666666666,0.16666666666666666,0.15
1441,G_009,Emotional,weighted,-4.0,0.85,0.6263157894736842,-0.22368421052631582
1442,G_109,Emotional,weighted,-4.0,0.3,0.2833333333333334,-0.016666666666666607
1443,G_044,Emotional,weighted,-4.0,0.4000000000000001,0.3833333333333333,-0.016666666666666774
1444,H_087,Emotional,weighted,-4.0,0.65,0.2333333333333333,-0.41666666666666674
1445,G_482,Emotional,weighted,-4.0,0.2333333333333333,0.25087719298245614,0.017543859649122834
1446,G_114,Emotional,weighted,-4.0,0.4833333333333334,0.35000000000000003,-0.13333333333333336
1447,G_227,Emotional,weighted,-4.0,0.8166666666666668,0.5166666666666666,-0.30000000000000016
1448,H_027,Emotional,weighted,-4.0,0.65,0.26666666666666666,-0.38333333333333336
1449,G_592,Emotional,weighted,-4.0,0.8166666666666668,0.5,-0.31666666666666676
1450,G_195,Emotional,weighted,-4.0,0.21666666666666665,0.11666666666666665,-0.09999999999999999
1451,G_438,Emotional,weighted,-4.0,0.0,0.049999999999999996,0.049999999999999996
1452,G_123,Emotional,weighted,-4.0,0.30000000000000004,0.13333333333333333,-0.1666666666666667
1453,G_163,Emotional,weighted,-4.0,0.9500000000000001,0.6333333333333333,-0.31666666666666676
1454,G_269,Emotional,weighted,-4.0,0.20000000000000004,0.16666666666666666,-0.03333333333333338
1455,H_088,Emotional,weighted,-4.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
1456,G_347,Emotional,weighted,-4.0,0.6666666666666666,0.5333333333333333,-0.1333333333333333
1457,H_023,Emotional,weighted,-4.0,0.03333333333333333,0.20000000000000004,0.1666666666666667
1458,H_084,Emotional,weighted,-4.0,0.9500000000000001,0.7999999999999999,-0.15000000000000013
1459,G_312,Emotional,weighted,-4.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1460,G_255,Emotional,weighted,-4.0,0.5499999999999999,0.7166666666666667,0.16666666666666674
1461,G_179,Emotional,weighted,-4.0,0.11666666666666665,0.16666666666666666,0.05
1462,G_401,Emotional,weighted,-4.0,0.75,0.5245614035087719,-0.2254385964912281
1463,G_458,Emotional,weighted,-4.0,0.0,0.06666666666666667,0.06666666666666667
1464,G_199,Emotional,weighted,-4.0,0.9333333333333332,0.7000000000000001,-0.23333333333333317
1465,G_113,Emotional,weighted,-4.0,0.75,0.35000000000000003,-0.39999999999999997
1466,G_523,Emotional,weighted,-4.0,0.9,0.8666666666666667,-0.033333333333333326
1467,G_104,Emotional,weighted,-4.0,0.049999999999999996,0.15,0.1
1468,H_093,Emotional,weighted,-4.0,0.36666666666666664,0.18333333333333335,-0.1833333333333333
1469,G_149,Emotional,weighted,-4.0,0.7333333333333334,0.35000000000000003,-0.38333333333333336
1470,G_240,Emotional,weighted,-4.0,0.5254385964912281,0.2333333333333333,-0.29210526315789487
1471,G_275,Emotional,weighted,-4.0,0.15000000000000002,0.7166666666666667,0.5666666666666667
1472,H_002,Emotional,weighted,-3.0,0.016666666666666666,0.06666666666666667,0.05
1473,G_009,Emotional,weighted,-3.0,0.85,0.7333333333333334,-0.11666666666666659
1474,G_109,Emotional,weighted,-3.0,0.3,0.21666666666666665,-0.08333333333333334
1475,G_044,Emotional,weighted,-3.0,0.4000000000000001,0.38333333333333336,-0.01666666666666672
1476,H_087,Emotional,weighted,-3.0,0.65,0.2833333333333333,-0.3666666666666667
1477,G_482,Emotional,weighted,-3.0,0.2333333333333333,0.20000000000000004,-0.03333333333333327
1478,G_114,Emotional,weighted,-3.0,0.4833333333333334,0.3,-0.1833333333333334
1479,G_227,Emotional,weighted,-3.0,0.8166666666666668,0.6,-0.21666666666666679
1480,H_027,Emotional,weighted,-3.0,0.65,0.31666666666666665,-0.33333333333333337
1481,G_592,Emotional,weighted,-3.0,0.8166666666666668,0.6833333333333332,-0.13333333333333353
1482,G_195,Emotional,weighted,-3.0,0.21666666666666665,0.15087719298245614,-0.06578947368421051
1483,G_438,Emotional,weighted,-3.0,0.0,0.03333333333333333,0.03333333333333333
1484,G_123,Emotional,weighted,-3.0,0.30000000000000004,0.18333333333333335,-0.1166666666666667
1485,G_163,Emotional,weighted,-3.0,0.9500000000000001,0.75,-0.20000000000000007
1486,G_269,Emotional,weighted,-3.0,0.20000000000000004,0.18333333333333335,-0.01666666666666669
1487,H_088,Emotional,weighted,-3.0,0.2333333333333333,0.13333333333333333,-0.09999999999999998
1488,G_347,Emotional,weighted,-3.0,0.6666666666666666,0.5333333333333333,-0.1333333333333333
1489,H_023,Emotional,weighted,-3.0,0.03333333333333333,0.15,0.11666666666666667
1490,H_084,Emotional,weighted,-3.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
1491,G_312,Emotional,weighted,-3.0,0.9500000000000001,0.9500000000000001,0.0
1492,G_255,Emotional,weighted,-3.0,0.5499999999999999,0.8333333333333334,0.28333333333333344
1493,G_179,Emotional,weighted,-3.0,0.11666666666666665,0.16666666666666666,0.05
1494,G_401,Emotional,weighted,-3.0,0.75,0.7166666666666668,-0.033333333333333215
1495,G_458,Emotional,weighted,-3.0,0.0,0.016666666666666666,0.016666666666666666
1496,G_199,Emotional,weighted,-3.0,0.9333333333333332,0.6666666666666666,-0.2666666666666666
1497,G_113,Emotional,weighted,-3.0,0.75,0.5166666666666667,-0.23333333333333328
1498,G_523,Emotional,weighted,-3.0,0.9,0.8666666666666667,-0.033333333333333326
1499,G_104,Emotional,weighted,-3.0,0.049999999999999996,0.16666666666666666,0.11666666666666667
1500,H_093,Emotional,weighted,-3.0,0.36666666666666664,0.26666666666666666,-0.09999999999999998
1501,G_149,Emotional,weighted,-3.0,0.7333333333333334,0.4833333333333332,-0.25000000000000017
1502,G_240,Emotional,weighted,-3.0,0.5254385964912281,0.3333333333333333,-0.19210526315789483
1503,G_275,Emotional,weighted,-3.0,0.15000000000000002,0.6666666666666666,0.5166666666666666
1504,H_002,Emotional,weighted,-2.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
1505,G_009,Emotional,weighted,-2.0,0.85,0.7833333333333333,-0.06666666666666665
1506,G_109,Emotional,weighted,-2.0,0.3,0.4000000000000001,0.10000000000000009
1507,G_044,Emotional,weighted,-2.0,0.4000000000000001,0.5166666666666666,0.11666666666666653
1508,H_087,Emotional,weighted,-2.0,0.65,0.4166666666666667,-0.23333333333333334
1509,G_482,Emotional,weighted,-2.0,0.2333333333333333,0.3166666666666667,0.0833333333333334
1510,G_114,Emotional,weighted,-2.0,0.4833333333333334,0.48333333333333334,-5.551115123125783e-17
1511,G_227,Emotional,weighted,-2.0,0.8166666666666668,0.6166666666666667,-0.20000000000000007
1512,H_027,Emotional,weighted,-2.0,0.65,0.45,-0.2
1513,G_592,Emotional,weighted,-2.0,0.8166666666666668,0.6833333333333332,-0.13333333333333353
1514,G_195,Emotional,weighted,-2.0,0.21666666666666665,0.08333333333333333,-0.1333333333333333
1515,G_438,Emotional,weighted,-2.0,0.0,0.0,0.0
1516,G_123,Emotional,weighted,-2.0,0.30000000000000004,0.09999999999999999,-0.20000000000000007
1517,G_163,Emotional,weighted,-2.0,0.9500000000000001,0.8166666666666668,-0.1333333333333333
1518,G_269,Emotional,weighted,-2.0,0.20000000000000004,0.25,0.04999999999999996
1519,H_088,Emotional,weighted,-2.0,0.2333333333333333,0.15,-0.08333333333333331
1520,G_347,Emotional,weighted,-2.0,0.6666666666666666,0.7000000000000001,0.03333333333333344
1521,H_023,Emotional,weighted,-2.0,0.03333333333333333,0.18333333333333335,0.15000000000000002
1522,H_084,Emotional,weighted,-2.0,0.9500000000000001,0.9,-0.050000000000000044
1523,G_312,Emotional,weighted,-2.0,0.9500000000000001,0.9500000000000001,0.0
1524,G_255,Emotional,weighted,-2.0,0.5499999999999999,0.75,0.20000000000000007
1525,G_179,Emotional,weighted,-2.0,0.11666666666666665,0.16666666666666666,0.05
1526,G_401,Emotional,weighted,-2.0,0.75,0.75,0.0
1527,G_458,Emotional,weighted,-2.0,0.0,0.0,0.0
1528,G_199,Emotional,weighted,-2.0,0.9333333333333332,0.7833333333333333,-0.1499999999999999
1529,G_113,Emotional,weighted,-2.0,0.75,0.55,-0.19999999999999996
1530,G_523,Emotional,weighted,-2.0,0.9,0.9166666666666666,0.016666666666666607
1531,G_104,Emotional,weighted,-2.0,0.049999999999999996,0.15,0.1
1532,H_093,Emotional,weighted,-2.0,0.36666666666666664,0.26666666666666666,-0.09999999999999998
1533,G_149,Emotional,weighted,-2.0,0.7333333333333334,0.48333333333333334,-0.25000000000000006
1534,G_240,Emotional,weighted,-2.0,0.5254385964912281,0.3666666666666667,-0.15877192982456145
1535,G_275,Emotional,weighted,-2.0,0.15000000000000002,0.5833333333333334,0.43333333333333335
1536,H_002,Emotional,weighted,-1.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
1537,G_009,Emotional,weighted,-1.0,0.85,0.7833333333333333,-0.06666666666666665
1538,G_109,Emotional,weighted,-1.0,0.3,0.5166666666666666,0.21666666666666662
1539,G_044,Emotional,weighted,-1.0,0.4000000000000001,0.5833333333333334,0.1833333333333333
1540,H_087,Emotional,weighted,-1.0,0.65,0.5,-0.15000000000000002
1541,G_482,Emotional,weighted,-1.0,0.2333333333333333,0.35000000000000003,0.11666666666666672
1542,G_114,Emotional,weighted,-1.0,0.4833333333333334,0.5333333333333333,0.04999999999999993
1543,G_227,Emotional,weighted,-1.0,0.8166666666666668,0.7000000000000001,-0.1166666666666667
1544,H_027,Emotional,weighted,-1.0,0.65,0.5499999999999999,-0.10000000000000009
1545,G_592,Emotional,weighted,-1.0,0.8166666666666668,0.7666666666666666,-0.050000000000000155
1546,G_195,Emotional,weighted,-1.0,0.21666666666666665,0.11666666666666665,-0.09999999999999999
1547,G_438,Emotional,weighted,-1.0,0.0,0.0,0.0
1548,G_123,Emotional,weighted,-1.0,0.30000000000000004,0.18333333333333335,-0.1166666666666667
1549,G_163,Emotional,weighted,-1.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
1550,G_269,Emotional,weighted,-1.0,0.20000000000000004,0.20000000000000004,0.0
1551,H_088,Emotional,weighted,-1.0,0.2333333333333333,0.13333333333333333,-0.09999999999999998
1552,G_347,Emotional,weighted,-1.0,0.6666666666666666,0.6833333333333335,0.01666666666666683
